LGD-Nummer;Name;Datum;Abstich [m];Hinweis;Wasserstand [m über NHN2016];Flurabstand [m];Geländeoberkante [m über NHN2016];Messpunkthöhe [m über NHN2016];Wasserwirtschaftsjahr
110060155;VI/15 MS - WERSE   ;2020-11-02;2,62;;51,72;1,95;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-03;2,63;;51,71;1,96;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-04;2,63;;51,71;1,96;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-05;2,62;;51,72;1,95;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-06;2,61;;51,73;1,94;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-07;2,60;;51,74;1,93;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-08;2,59;;51,75;1,92;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-09;2,59;;51,75;1,92;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-10;2,59;;51,75;1,92;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-11;2,58;;51,76;1,91;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-12;2,57;;51,77;1,90;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-13;2,57;;51,77;1,90;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-14;2,56;;51,78;1,89;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-15;2,55;;51,79;1,88;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-16;2,55;;51,79;1,88;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-17;2,55;;51,79;1,88;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-18;2,54;;51,80;1,87;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-19;2,53;;51,81;1,86;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-20;2,54;;51,80;1,87;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-21;2,53;;51,81;1,86;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-22;2,52;;51,82;1,85;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-23;2,52;;51,82;1,85;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-24;2,51;;51,83;1,84;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-25;2,50;;51,84;1,83;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-26;2,50;;51,84;1,83;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-27;2,85;;51,49;2,18;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-28;2,84;;51,50;2,17;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-29;2,84;;51,50;2,17;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-11-30;2,84;;51,50;2,17;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-01;2,82;;51,52;2,15;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-02;2,82;;51,52;2,15;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-03;2,80;;51,54;2,13;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-04;2,79;;51,55;2,12;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-05;2,80;;51,54;2,13;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-06;2,79;;51,55;2,12;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-07;2,78;;51,56;2,11;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-08;2,78;;51,56;2,11;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-09;2,77;;51,57;2,10;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-10;2,76;;51,58;2,09;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-11;2,75;;51,59;2,08;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-12;2,75;;51,59;2,08;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-13;2,76;;51,58;2,09;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-14;2,74;;51,60;2,07;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-15;2,74;;51,60;2,07;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-16;2,74;;51,60;2,07;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-17;2,73;;51,61;2,06;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-18;2,72;;51,62;2,05;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-19;2,71;;51,63;2,04;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-20;2,71;;51,63;2,04;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-21;2,71;;51,63;2,04;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-22;2,69;;51,65;2,02;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-23;2,66;;51,68;1,99;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-24;2,63;;51,71;1,96;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-25;2,62;;51,72;1,95;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-26;2,59;;51,75;1,92;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-27;2,54;;51,80;1,87;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-28;2,52;;51,82;1,85;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-29;2,51;;51,83;1,84;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-30;2,51;;51,83;1,84;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2020-12-31;2,49;;51,85;1,82;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-01;2,48;;51,86;1,81;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-02;2,47;;51,87;1,80;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-03;2,46;;51,88;1,79;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-04;2,45;;51,89;1,78;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-05;2,44;;51,90;1,77;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-06;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-07;2,41;;51,93;1,74;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-08;2,41;;51,93;1,74;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-09;2,41;;51,93;1,74;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-10;2,40;;51,94;1,73;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-11;2,38;;51,96;1,71;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-12;2,36;;51,98;1,69;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-13;2,36;;51,98;1,69;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-14;2,35;;51,99;1,68;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-15;2,34;;52,00;1,67;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-16;2,33;;52,01;1,66;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-17;2,31;;52,03;1,64;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-18;2,31;;52,03;1,64;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-19;2,28;;52,06;1,61;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-20;2,26;;52,08;1,59;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-21;2,23;;52,11;1,56;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-22;2,22;;52,12;1,55;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-23;2,19;;52,15;1,52;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-24;2,18;;52,16;1,51;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-25;2,17;;52,17;1,50;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-26;2,16;;52,18;1,49;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-27;2,14;;52,20;1,47;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-28;2,12;;52,22;1,45;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-29;2,08;;52,26;1,41;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-30;2,02;;52,32;1,35;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-01-31;1,99;;52,35;1,32;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-01;1,97;;52,37;1,30;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-02;1,99;;52,35;1,32;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-03;1,95;;52,39;1,28;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-04;1,90;;52,44;1,23;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-05;1,85;;52,49;1,18;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-06;1,85;;52,49;1,18;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-07;1,83;;52,51;1,16;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-08;1,83;;52,51;1,16;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-09;1,83;;52,51;1,16;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-10;1,82;;52,52;1,15;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-11;1,85;;52,49;1,18;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-12;1,85;;52,49;1,18;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-13;1,86;;52,48;1,19;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-14;1,86;;52,48;1,19;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-15;1,84;;52,50;1,17;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-16;1,81;;52,53;1,14;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-17;1,63;;52,71;0,96;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-18;1,53;;52,81;0,86;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-19;1,53;;52,81;0,86;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-20;1,55;;52,79;0,88;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-21;1,58;;52,76;0,91;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-22;1,60;;52,74;0,93;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-23;1,64;;52,70;0,97;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-24;1,65;;52,69;0,98;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-25;1,66;;52,68;0,99;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-26;1,65;;52,69;0,98;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-27;1,67;;52,67;1,00;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-02-28;1,68;;52,66;1,01;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-01;1,69;;52,65;1,02;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-02;1,70;;52,64;1,03;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-03;1,71;;52,63;1,04;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-04;1,71;;52,63;1,04;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-05;1,75;;52,59;1,08;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-06;1,77;;52,57;1,10;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-07;1,77;;52,57;1,10;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-08;1,78;;52,56;1,11;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-09;1,76;;52,58;1,09;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-10;1,71;;52,63;1,04;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-11;1,66;;52,68;0,99;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-12;1,67;;52,67;1,00;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-13;1,60;;52,74;0,93;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-14;1,59;;52,75;0,92;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-15;1,55;;52,79;0,88;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-16;1,57;;52,77;0,90;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-17;1,58;;52,76;0,91;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-18;1,59;;52,75;0,92;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-19;1,61;;52,73;0,94;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-20;1,65;;52,69;0,98;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-21;1,64;;52,70;0,97;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-22;1,67;;52,67;1,00;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-23;1,70;;52,64;1,03;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-24;1,71;;52,63;1,04;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-25;1,72;;52,62;1,05;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-26;1,74;;52,60;1,07;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-27;1,75;;52,59;1,08;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-28;1,74;;52,60;1,07;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-29;1,76;;52,58;1,09;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-30;1,79;;52,55;1,12;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-03-31;1,78;;52,56;1,11;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-01;1,80;;52,54;1,13;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-02;1,82;;52,52;1,15;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-03;1,84;;52,50;1,17;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-04;1,85;;52,49;1,18;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-05;1,81;;52,53;1,14;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-06;1,84;;52,50;1,17;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-07;1,82;;52,52;1,15;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-08;1,83;;52,51;1,16;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-09;1,82;;52,52;1,15;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-10;1,84;;52,50;1,17;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-11;1,78;;52,56;1,11;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-12;1,78;;52,56;1,11;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-13;1,79;;52,55;1,12;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-14;1,81;;52,53;1,14;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-15;1,82;;52,52;1,15;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-16;1,83;;52,51;1,16;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-17;1,85;;52,49;1,18;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-18;1,86;;52,48;1,19;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-19;1,86;;52,48;1,19;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-20;1,86;;52,48;1,19;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-21;1,88;;52,46;1,21;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-22;1,90;;52,44;1,23;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-23;1,92;;52,42;1,25;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-24;1,92;;52,42;1,25;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-25;1,93;;52,41;1,26;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-26;1,94;;52,40;1,27;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-27;1,94;;52,40;1,27;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-28;1,95;;52,39;1,28;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-29;1,95;;52,39;1,28;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-04-30;1,98;;52,36;1,31;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-01;1,99;;52,35;1,32;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-02;2,00;;52,34;1,33;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-03;2,01;;52,33;1,34;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-04;1,98;;52,36;1,31;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-05;2,02;;52,32;1,35;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-06;2,03;;52,31;1,36;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-07;2,04;;52,30;1,37;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-08;2,04;;52,30;1,37;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-09;2,04;;52,30;1,37;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-10;2,06;;52,28;1,39;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-11;2,07;;52,27;1,40;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-12;2,08;;52,26;1,41;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-13;2,08;;52,26;1,41;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-14;2,10;;52,24;1,43;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-15;2,10;;52,24;1,43;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-16;2,10;;52,24;1,43;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-17;2,11;;52,23;1,44;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-18;2,12;;52,22;1,45;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-19;2,12;;52,22;1,45;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-20;2,13;;52,21;1,46;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-21;2,11;;52,23;1,44;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-22;2,13;;52,21;1,46;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-23;2,15;;52,19;1,48;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-24;2,11;;52,23;1,44;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-25;2,13;;52,21;1,46;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-26;2,10;;52,24;1,43;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-27;2,02;;52,32;1,35;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-28;2,00;;52,34;1,33;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-29;2,01;;52,33;1,34;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-30;2,04;;52,30;1,37;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-05-31;2,06;;52,28;1,39;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-01;2,08;;52,26;1,41;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-02;2,11;;52,23;1,44;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-03;2,14;;52,20;1,47;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-04;1,93;;52,41;1,26;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-05;1,99;;52,35;1,32;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-06;2,02;;52,32;1,35;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-07;2,04;;52,30;1,37;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-08;2,06;;52,28;1,39;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-09;2,08;;52,26;1,41;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-10;2,12;;52,22;1,45;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-11;2,15;;52,19;1,48;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-12;2,17;;52,17;1,50;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-13;2,20;;52,14;1,53;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-14;2,21;;52,13;1,54;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-15;2,23;;52,11;1,56;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-16;2,24;;52,10;1,57;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-17;2,26;;52,08;1,59;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-18;2,29;;52,05;1,62;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-19;2,32;;52,02;1,65;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-20;2,33;;52,01;1,66;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-21;2,33;;52,01;1,66;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-22;2,33;;52,01;1,66;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-23;2,34;;52,00;1,67;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-24;2,35;;51,99;1,68;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-25;2,36;;51,98;1,69;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-26;2,37;;51,97;1,70;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-27;2,38;;51,96;1,71;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-28;2,39;;51,95;1,72;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-29;2,39;;51,95;1,72;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-06-30;2,41;;51,93;1,74;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-01;2,41;;51,93;1,74;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-02;2,42;;51,92;1,75;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-03;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-04;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-05;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-06;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-07;2,45;;51,89;1,78;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-08;2,47;;51,87;1,80;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-09;2,47;;51,87;1,80;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-10;2,47;;51,87;1,80;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-11;2,48;;51,86;1,81;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-12;2,48;;51,86;1,81;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-13;2,49;;51,85;1,82;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-14;2,49;;51,85;1,82;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-15;2,17;;52,17;1,50;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-16;2,22;;52,12;1,55;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-17;2,24;;52,10;1,57;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-18;2,27;;52,07;1,60;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-19;2,30;;52,04;1,63;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-20;2,31;;52,03;1,64;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-21;2,33;;52,01;1,66;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-22;2,34;;52,00;1,67;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-23;2,36;;51,98;1,69;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-24;2,37;;51,97;1,70;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-25;2,39;;51,95;1,72;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-26;2,41;;51,93;1,74;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-27;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-28;2,41;;51,93;1,74;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-29;2,42;;51,92;1,75;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-30;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-07-31;2,43;;51,91;1,76;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-08-01;2,44;;51,90;1,77;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-08-02;2,45;;51,89;1,78;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-08-03;2,46;;51,88;1,79;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-08-04;2,46;;51,88;1,79;53,67;54,34;2021
110060155;VI/15 MS - WERSE   ;2021-08-05;2,46;;51,88;1,79;53,67;54,34;2021
